"TOA5","CR300Series_NRCS_B3","CR300","25039","CR300-CELL205.Std.10.07","CPU:nrcs_marena_B3.CR300","30482","Table_Batt"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Batt_Min","PTemp"
"TS","RN","name","decdegrees","decdegrees","m","Volt","Deg C"
"","","Smp","Smp","Smp","Smp","Min","Smp"
"2023-05-23 13:00:00",3917,"Marena B3",36.06222,-97.21667,329,13.65,24.27
"2023-05-23 14:00:00",3918,"Marena B3",36.06222,-97.21667,329,13.62,25.8
"2023-05-23 15:00:00",3919,"Marena B3",36.06222,-97.21667,329,13.26,22.88
"2023-05-23 16:00:00",3920,"Marena B3",36.06222,-97.21667,329,13.03,20.96
"2023-05-23 17:00:00",3921,"Marena B3",36.06222,-97.21667,329,12.84,20.4
"2023-05-23 18:00:00",3922,"Marena B3",36.06222,-97.21667,329,13.2,20.57
"2023-05-23 19:00:00",3923,"Marena B3",36.06222,-97.21667,329,13.67,21
"2023-05-23 20:00:00",3924,"Marena B3",36.06222,-97.21667,329,13.42,20.23
"2023-05-23 21:00:00",3925,"Marena B3",36.06222,-97.21667,329,13.18,18.33
"2023-05-23 22:00:00",3926,"Marena B3",36.06222,-97.21667,329,13.03,17.34
"2023-05-23 23:00:00",3927,"Marena B3",36.06222,-97.21667,329,12.91,17.33
"2023-05-24 00:00:00",3928,"Marena B3",36.06222,-97.21667,329,12.8,17.27
"2023-05-24 01:00:00",3929,"Marena B3",36.06222,-97.21667,329,12.72,17.12
"2023-05-24 02:00:00",3930,"Marena B3",36.06222,-97.21667,329,12.69,17.29
"2023-05-24 03:00:00",3931,"Marena B3",36.06222,-97.21667,329,12.69,17.06
"2023-05-24 04:00:00",3932,"Marena B3",36.06222,-97.21667,329,12.67,16.96
"2023-05-24 05:00:00",3933,"Marena B3",36.06222,-97.21667,329,12.65,16.6
"2023-05-24 06:00:00",3934,"Marena B3",36.06222,-97.21667,329,12.63,15.87
"2023-05-24 07:00:00",3935,"Marena B3",36.06222,-97.21667,329,12.62,16.24
"2023-05-24 08:00:00",3936,"Marena B3",36.06222,-97.21667,329,12.64,17.36
"2023-05-24 09:00:00",3937,"Marena B3",36.06222,-97.21667,329,12.99,19.36
"2023-05-24 10:00:00",3938,"Marena B3",36.06222,-97.21667,329,13.64,25.46
"2023-05-24 11:00:00",3939,"Marena B3",36.06222,-97.21667,329,13.59,27.93
"2023-05-24 12:00:00",3940,"Marena B3",36.06222,-97.21667,329,13.54,29.84
"2023-05-24 13:00:00",3941,"Marena B3",36.06222,-97.21667,329,13.22,30.2
"2023-05-24 14:00:00",3942,"Marena B3",36.06222,-97.21667,329,13.48,32.25
"2023-05-24 15:00:00",3943,"Marena B3",36.06222,-97.21667,329,13.03,31.99
"2023-05-24 16:00:00",3944,"Marena B3",36.06222,-97.21667,329,12.82,30.24
"2023-05-24 17:00:00",3945,"Marena B3",36.06222,-97.21667,329,12.78,31.62
"2023-05-24 18:00:00",3946,"Marena B3",36.06222,-97.21667,329,13.49,31.26
"2023-05-24 19:00:00",3947,"Marena B3",36.06222,-97.21667,329,13.39,28.41
"2023-05-24 20:00:00",3948,"Marena B3",36.06222,-97.21667,329,13.15,24.99
"2023-05-24 21:00:00",3949,"Marena B3",36.06222,-97.21667,329,12.95,20.35
"2023-05-24 22:00:00",3950,"Marena B3",36.06222,-97.21667,329,12.82,18.21
"2023-05-24 23:00:00",3951,"Marena B3",36.06222,-97.21667,329,12.73,17.19
"2023-05-25 00:00:00",3952,"Marena B3",36.06222,-97.21667,329,12.67,16.98
"2023-05-25 01:00:00",3953,"Marena B3",36.06222,-97.21667,329,12.67,16.18
"2023-05-25 02:00:00",3954,"Marena B3",36.06222,-97.21667,329,12.66,15.87
"2023-05-25 03:00:00",3955,"Marena B3",36.06222,-97.21667,329,12.64,16.34
"2023-05-25 04:00:00",3956,"Marena B3",36.06222,-97.21667,329,12.62,16.65
"2023-05-25 05:00:00",3957,"Marena B3",36.06222,-97.21667,329,12.61,17.05
"2023-05-25 06:00:00",3958,"Marena B3",36.06222,-97.21667,329,12.61,17.06
"2023-05-25 07:00:00",3959,"Marena B3",36.06222,-97.21667,329,12.6,17.35
"2023-05-25 08:00:00",3960,"Marena B3",36.06222,-97.21667,329,12.7,18.27
"2023-05-25 09:00:00",3961,"Marena B3",36.06222,-97.21667,329,13.52,22.63
"2023-05-25 10:00:00",3962,"Marena B3",36.06222,-97.21667,329,13.19,27.16
"2023-05-25 11:00:00",3963,"Marena B3",36.06222,-97.21667,329,12.85,28.95
"2023-05-25 12:00:00",3964,"Marena B3",36.06222,-97.21667,329,13.51,31.04
"2023-05-25 13:00:00",3965,"Marena B3",36.06222,-97.21667,329,13.06,30.16
"2023-05-25 14:00:00",3966,"Marena B3",36.06222,-97.21667,329,13.53,30.54
"2023-05-25 15:00:00",3967,"Marena B3",36.06222,-97.21667,329,13.53,30.27
"2023-05-25 16:00:00",3968,"Marena B3",36.06222,-97.21667,329,13.2,28.71
"2023-05-25 17:00:00",3969,"Marena B3",36.06222,-97.21667,329,12.9,27.67
"2023-05-25 18:00:00",3970,"Marena B3",36.06222,-97.21667,329,12.9,26.29
"2023-05-25 19:00:00",3971,"Marena B3",36.06222,-97.21667,329,13.17,24.99
"2023-05-25 20:00:00",3972,"Marena B3",36.06222,-97.21667,329,13.12,22.69
"2023-05-25 21:00:00",3973,"Marena B3",36.06222,-97.21667,329,12.95,20.9
"2023-05-25 22:00:00",3974,"Marena B3",36.06222,-97.21667,329,12.83,20.21
"2023-05-25 23:00:00",3975,"Marena B3",36.06222,-97.21667,329,12.73,19.7
"2023-05-26 00:00:00",3976,"Marena B3",36.06222,-97.21667,329,12.68,18.56
"2023-05-26 01:00:00",3977,"Marena B3",36.06222,-97.21667,329,12.68,16.74
"2023-05-26 02:00:00",3978,"Marena B3",36.06222,-97.21667,329,12.67,16.43
"2023-05-26 03:00:00",3979,"Marena B3",36.06222,-97.21667,329,12.66,15.73
"2023-05-26 04:00:00",3980,"Marena B3",36.06222,-97.21667,329,12.64,15.02
"2023-05-26 05:00:00",3981,"Marena B3",36.06222,-97.21667,329,12.62,14.63
"2023-05-26 06:00:00",3982,"Marena B3",36.06222,-97.21667,329,12.61,14.34
"2023-05-26 07:00:00",3983,"Marena B3",36.06222,-97.21667,329,12.6,16.3
"2023-05-26 08:00:00",3984,"Marena B3",36.06222,-97.21667,329,12.85,19.29
"2023-05-26 09:00:00",3985,"Marena B3",36.06222,-97.21667,329,12.99,22.38
"2023-05-26 10:00:00",3986,"Marena B3",36.06222,-97.21667,329,13.07,28.19
"2023-05-26 11:00:00",3987,"Marena B3",36.06222,-97.21667,329,13.53,31.05
"2023-05-26 12:00:00",3988,"Marena B3",36.06222,-97.21667,329,13.5,32.38
"2023-05-26 13:00:00",3989,"Marena B3",36.06222,-97.21667,329,13.48,32.83
"2023-05-26 14:00:00",3990,"Marena B3",36.06222,-97.21667,329,13.47,33.47
"2023-05-26 15:00:00",3991,"Marena B3",36.06222,-97.21667,329,13.46,34.26
"2023-05-26 16:00:00",3992,"Marena B3",36.06222,-97.21667,329,13.45,33.59
"2023-05-26 17:00:00",3993,"Marena B3",36.06222,-97.21667,329,13.45,32.66
"2023-05-26 18:00:00",3994,"Marena B3",36.06222,-97.21667,329,13.45,29.9
"2023-05-26 19:00:00",3995,"Marena B3",36.06222,-97.21667,329,13.43,26.06
"2023-05-26 20:00:00",3996,"Marena B3",36.06222,-97.21667,329,13.22,24.25
"2023-05-26 21:00:00",3997,"Marena B3",36.06222,-97.21667,329,13.02,20.78
"2023-05-26 22:00:00",3998,"Marena B3",36.06222,-97.21667,329,12.88,18.74
"2023-05-26 23:00:00",3999,"Marena B3",36.06222,-97.21667,329,12.77,18.36
"2023-05-27 00:00:00",4000,"Marena B3",36.06222,-97.21667,329,12.7,17.63
"2023-05-27 01:00:00",4001,"Marena B3",36.06222,-97.21667,329,12.67,15.86
"2023-05-27 02:00:00",4002,"Marena B3",36.06222,-97.21667,329,12.67,15.01
"2023-05-27 03:00:00",4003,"Marena B3",36.06222,-97.21667,329,12.66,14.84
"2023-05-27 04:00:00",4004,"Marena B3",36.06222,-97.21667,329,12.65,14.24
"2023-05-27 05:00:00",4005,"Marena B3",36.06222,-97.21667,329,12.63,14.27
"2023-05-27 06:00:00",4006,"Marena B3",36.06222,-97.21667,329,12.61,14.23
"2023-05-27 07:00:00",4007,"Marena B3",36.06222,-97.21667,329,12.61,15.14
"2023-05-27 08:00:00",4008,"Marena B3",36.06222,-97.21667,329,12.85,17.95
"2023-05-27 09:00:00",4009,"Marena B3",36.06222,-97.21667,329,13.67,23.07
"2023-05-27 10:00:00",4010,"Marena B3",36.06222,-97.21667,329,13.59,28.5
"2023-05-27 11:00:00",4011,"Marena B3",36.06222,-97.21667,329,13.56,29.68
"2023-05-27 12:00:00",4012,"Marena B3",36.06222,-97.21667,329,13.51,31.31
"2023-05-27 13:00:00",4013,"Marena B3",36.06222,-97.21667,329,12.99,31.15
"2023-05-27 14:00:00",4014,"Marena B3",36.06222,-97.21667,329,12.85,33.33
"2023-05-27 15:00:00",4015,"Marena B3",36.06222,-97.21667,329,12.87,32.78
"2023-05-27 16:00:00",4016,"Marena B3",36.06222,-97.21667,329,12.72,29.96
"2023-05-27 17:00:00",4017,"Marena B3",36.06222,-97.21667,329,12.71,31.38
"2023-05-27 18:00:00",4018,"Marena B3",36.06222,-97.21667,329,12.71,28.44
"2023-05-27 19:00:00",4019,"Marena B3",36.06222,-97.21667,329,12.8,26.98
"2023-05-27 20:00:00",4020,"Marena B3",36.06222,-97.21667,329,12.8,23.24
"2023-05-27 21:00:00",4021,"Marena B3",36.06222,-97.21667,329,12.71,20.07
"2023-05-27 22:00:00",4022,"Marena B3",36.06222,-97.21667,329,12.66,18.14
"2023-05-27 23:00:00",4023,"Marena B3",36.06222,-97.21667,329,12.64,17.48
"2023-05-28 00:00:00",4024,"Marena B3",36.06222,-97.21667,329,12.62,17.45
"2023-05-28 01:00:00",4025,"Marena B3",36.06222,-97.21667,329,12.61,17.07
"2023-05-28 02:00:00",4026,"Marena B3",36.06222,-97.21667,329,12.6,16.38
"2023-05-28 03:00:00",4027,"Marena B3",36.06222,-97.21667,329,12.6,15.98
"2023-05-28 04:00:00",4028,"Marena B3",36.06222,-97.21667,329,12.6,15.5
"2023-05-28 05:00:00",4029,"Marena B3",36.06222,-97.21667,329,12.6,14.68
"2023-05-28 06:00:00",4030,"Marena B3",36.06222,-97.21667,329,12.6,14.55
"2023-05-28 07:00:00",4031,"Marena B3",36.06222,-97.21667,329,12.6,15.36
"2023-05-28 08:00:00",4032,"Marena B3",36.06222,-97.21667,329,12.76,17.8
"2023-05-28 09:00:00",4033,"Marena B3",36.06222,-97.21667,329,12.78,19.13
"2023-05-28 10:00:00",4034,"Marena B3",36.06222,-97.21667,329,12.68,22.96
"2023-05-28 11:00:00",4035,"Marena B3",36.06222,-97.21667,329,12.59,27.55
"2023-05-28 12:00:00",4036,"Marena B3",36.06222,-97.21667,329,12.6,30
"2023-05-28 13:00:00",4037,"Marena B3",36.06222,-97.21667,329,12.6,31.03
"2023-05-28 14:00:00",4038,"Marena B3",36.06222,-97.21667,329,12.64,31.39
"2023-05-28 15:00:00",4039,"Marena B3",36.06222,-97.21667,329,12.65,30.98
"2023-05-28 16:00:00",4040,"Marena B3",36.06222,-97.21667,329,12.65,29.53
"2023-05-28 17:00:00",4041,"Marena B3",36.06222,-97.21667,329,12.65,26.26
"2023-05-28 18:00:00",4042,"Marena B3",36.06222,-97.21667,329,12.63,23.86
"2023-05-28 19:00:00",4043,"Marena B3",36.06222,-97.21667,329,12.78,26.73
"2023-05-28 20:00:00",4044,"Marena B3",36.06222,-97.21667,329,12.81,28.14
"2023-05-28 21:00:00",4045,"Marena B3",36.06222,-97.21667,329,12.73,21.37
"2023-05-28 22:00:00",4046,"Marena B3",36.06222,-97.21667,329,12.68,17.95
"2023-05-28 23:00:00",4047,"Marena B3",36.06222,-97.21667,329,12.66,16.61
"2023-05-29 00:00:00",4048,"Marena B3",36.06222,-97.21667,329,12.65,16.27
"2023-05-29 01:00:00",4049,"Marena B3",36.06222,-97.21667,329,12.64,16.65
"2023-05-29 02:00:00",4050,"Marena B3",36.06222,-97.21667,329,12.64,16.42
"2023-05-29 03:00:00",4051,"Marena B3",36.06222,-97.21667,329,12.64,16.73
"2023-05-29 04:00:00",4052,"Marena B3",36.06222,-97.21667,329,12.63,16.47
"2023-05-29 05:00:00",4053,"Marena B3",36.06222,-97.21667,329,12.63,16.52
"2023-05-29 06:00:00",4054,"Marena B3",36.06222,-97.21667,329,12.63,16.8
"2023-05-29 07:00:00",4055,"Marena B3",36.06222,-97.21667,329,12.63,17.18
"2023-05-29 08:00:00",4056,"Marena B3",36.06222,-97.21667,329,12.67,18.82
"2023-05-29 09:00:00",4057,"Marena B3",36.06222,-97.21667,329,12.79,21.67
"2023-05-29 10:00:00",4058,"Marena B3",36.06222,-97.21667,329,12.73,27.22
"2023-05-29 11:00:00",4059,"Marena B3",36.06222,-97.21667,329,12.64,30.73
"2023-05-29 12:00:00",4060,"Marena B3",36.06222,-97.21667,329,12.63,29.71
"2023-05-29 13:00:00",4061,"Marena B3",36.06222,-97.21667,329,12.66,30.39
"2023-05-29 14:00:00",4062,"Marena B3",36.06222,-97.21667,329,12.65,31.46
"2023-05-29 15:00:00",4063,"Marena B3",36.06222,-97.21667,329,12.66,31.33
"2023-05-29 16:00:00",4064,"Marena B3",36.06222,-97.21667,329,12.67,32.75
"2023-05-29 17:00:00",4065,"Marena B3",36.06222,-97.21667,329,12.68,32.89
"2023-05-29 18:00:00",4066,"Marena B3",36.06222,-97.21667,329,12.7,31.31
"2023-05-29 19:00:00",4067,"Marena B3",36.06222,-97.21667,329,12.8,28.93
"2023-05-29 20:00:00",4068,"Marena B3",36.06222,-97.21667,329,12.76,24.96
"2023-05-29 21:00:00",4069,"Marena B3",36.06222,-97.21667,329,12.71,21.2
"2023-05-29 22:00:00",4070,"Marena B3",36.06222,-97.21667,329,12.68,18.36
"2023-05-29 23:00:00",4071,"Marena B3",36.06222,-97.21667,329,12.67,17.04
"2023-05-30 00:00:00",4072,"Marena B3",36.06222,-97.21667,329,12.66,16.95
"2023-05-30 01:00:00",4073,"Marena B3",36.06222,-97.21667,329,12.65,16.8
"2023-05-30 02:00:00",4074,"Marena B3",36.06222,-97.21667,329,12.65,16.24
"2023-05-30 03:00:00",4075,"Marena B3",36.06222,-97.21667,329,12.64,16.43
"2023-05-30 04:00:00",4076,"Marena B3",36.06222,-97.21667,329,12.64,16.16
"2023-05-30 05:00:00",4077,"Marena B3",36.06222,-97.21667,329,12.64,15.85
"2023-05-30 06:00:00",4078,"Marena B3",36.06222,-97.21667,329,12.64,15.08
"2023-05-30 07:00:00",4079,"Marena B3",36.06222,-97.21667,329,12.64,16.24
"2023-05-30 08:00:00",4080,"Marena B3",36.06222,-97.21667,329,12.85,18.9
"2023-05-30 09:00:00",4081,"Marena B3",36.06222,-97.21667,329,12.91,23.52
"2023-05-30 10:00:00",4082,"Marena B3",36.06222,-97.21667,329,12.73,29.26
"2023-05-30 11:00:00",4083,"Marena B3",36.06222,-97.21667,329,12.65,32.55
"2023-05-30 12:00:00",4084,"Marena B3",36.06222,-97.21667,329,12.64,33.8
"2023-05-30 13:00:00",4085,"Marena B3",36.06222,-97.21667,329,12.65,33.38
"2023-05-30 14:00:00",4086,"Marena B3",36.06222,-97.21667,329,12.65,34.21
"2023-05-30 15:00:00",4087,"Marena B3",36.06222,-97.21667,329,12.67,35.38
"2023-05-30 16:00:00",4088,"Marena B3",36.06222,-97.21667,329,12.67,36.72
"2023-05-30 17:00:00",4089,"Marena B3",36.06222,-97.21667,329,12.69,36.45
"2023-05-30 18:00:00",4090,"Marena B3",36.06222,-97.21667,329,12.69,34.1
"2023-05-30 19:00:00",4091,"Marena B3",36.06222,-97.21667,329,12.75,32.57
"2023-05-30 20:00:00",4092,"Marena B3",36.06222,-97.21667,329,12.73,30.21
"2023-05-30 21:00:00",4093,"Marena B3",36.06222,-97.21667,329,12.7,25.08
"2023-05-30 22:00:00",4094,"Marena B3",36.06222,-97.21667,329,12.69,22
"2023-05-30 23:00:00",4095,"Marena B3",36.06222,-97.21667,329,12.68,20.98
"2023-05-31 00:00:00",4096,"Marena B3",36.06222,-97.21667,329,12.67,20.31
"2023-05-31 01:00:00",4097,"Marena B3",36.06222,-97.21667,329,12.66,20.29
"2023-05-31 02:00:00",4098,"Marena B3",36.06222,-97.21667,329,12.66,19.67
"2023-05-31 03:00:00",4099,"Marena B3",36.06222,-97.21667,329,12.65,18.09
"2023-05-31 04:00:00",4100,"Marena B3",36.06222,-97.21667,329,12.65,17.34
"2023-05-31 05:00:00",4101,"Marena B3",36.06222,-97.21667,329,12.65,17.61
"2023-05-31 06:00:00",4102,"Marena B3",36.06222,-97.21667,329,12.64,18.34
"2023-05-31 07:00:00",4103,"Marena B3",36.06222,-97.21667,329,12.64,18.29
"2023-05-31 08:00:00",4104,"Marena B3",36.06222,-97.21667,329,12.79,19.63
"2023-05-31 09:00:00",4105,"Marena B3",36.06222,-97.21667,329,12.81,22.85
"2023-05-31 10:00:00",4106,"Marena B3",36.06222,-97.21667,329,12.71,28.37
"2023-05-31 11:00:00",4107,"Marena B3",36.06222,-97.21667,329,13.04,30.98
"2023-05-31 12:00:00",4108,"Marena B3",36.06222,-97.21667,329,13.45,34.34
"2023-05-31 13:00:00",4109,"Marena B3",36.06222,-97.21667,329,13.43,35.1
"2023-05-31 14:00:00",4110,"Marena B3",36.06222,-97.21667,329,13.42,35.84
"2023-05-31 15:00:00",4111,"Marena B3",36.06222,-97.21667,329,13.24,30.14
"2023-05-31 16:00:00",4112,"Marena B3",36.06222,-97.21667,329,13.44,36.2
"2023-05-31 17:00:00",4113,"Marena B3",36.06222,-97.21667,329,13.41,37.15
"2023-05-31 18:00:00",4114,"Marena B3",36.06222,-97.21667,329,13.19,29.63
"2023-05-31 19:00:00",4115,"Marena B3",36.06222,-97.21667,329,13.23,27.22
"2023-05-31 20:00:00",4116,"Marena B3",36.06222,-97.21667,329,13.07,24.92
"2023-05-31 21:00:00",4117,"Marena B3",36.06222,-97.21667,329,12.9,22.07
"2023-05-31 22:00:00",4118,"Marena B3",36.06222,-97.21667,329,12.8,20.38
"2023-05-31 23:00:00",4119,"Marena B3",36.06222,-97.21667,329,12.76,19.51
"2023-06-01 00:00:00",4120,"Marena B3",36.06222,-97.21667,329,12.75,18.87
"2023-06-01 01:00:00",4121,"Marena B3",36.06222,-97.21667,329,12.73,18.34
"2023-06-01 02:00:00",4122,"Marena B3",36.06222,-97.21667,329,12.73,18.86
"2023-06-01 03:00:00",4123,"Marena B3",36.06222,-97.21667,329,12.72,18.87
"2023-06-01 04:00:00",4124,"Marena B3",36.06222,-97.21667,329,12.72,18.97
"2023-06-01 05:00:00",4125,"Marena B3",36.06222,-97.21667,329,12.71,18.34
"2023-06-01 06:00:00",4126,"Marena B3",36.06222,-97.21667,329,12.71,17.63
"2023-06-01 07:00:00",4127,"Marena B3",36.06222,-97.21667,329,12.71,18.71
"2023-06-01 08:00:00",4128,"Marena B3",36.06222,-97.21667,329,12.84,20.75
"2023-06-01 09:00:00",4129,"Marena B3",36.06222,-97.21667,329,13.52,25.31
"2023-06-01 10:00:00",4130,"Marena B3",36.06222,-97.21667,329,13.58,28.55
"2023-06-01 11:00:00",4131,"Marena B3",36.06222,-97.21667,329,13.5,32.6
"2023-06-01 12:00:00",4132,"Marena B3",36.06222,-97.21667,329,13.45,33.28
"2023-06-01 13:00:00",4133,"Marena B3",36.06222,-97.21667,329,13.45,34.11
"2023-06-01 14:00:00",4134,"Marena B3",36.06222,-97.21667,329,13.44,33.11
"2023-06-01 15:00:00",4135,"Marena B3",36.06222,-97.21667,329,13.44,33.52
"2023-06-01 16:00:00",4136,"Marena B3",36.06222,-97.21667,329,13.45,33.07
"2023-06-01 17:00:00",4137,"Marena B3",36.06222,-97.21667,329,13.44,35.62
"2023-06-01 18:00:00",4138,"Marena B3",36.06222,-97.21667,329,13.38,30.51
"2023-06-01 19:00:00",4139,"Marena B3",36.06222,-97.21667,329,13.26,26.33
"2023-06-01 20:00:00",4140,"Marena B3",36.06222,-97.21667,329,13.07,24.36
"2023-06-01 21:00:00",4141,"Marena B3",36.06222,-97.21667,329,12.9,22.6
"2023-06-01 22:00:00",4142,"Marena B3",36.06222,-97.21667,329,12.79,21.83
"2023-06-01 23:00:00",4143,"Marena B3",36.06222,-97.21667,329,12.74,20.91
"2023-06-02 00:00:00",4144,"Marena B3",36.06222,-97.21667,329,12.71,19.89
"2023-06-02 01:00:00",4145,"Marena B3",36.06222,-97.21667,329,12.7,19.06
"2023-06-02 02:00:00",4146,"Marena B3",36.06222,-97.21667,329,12.69,18.87
"2023-06-02 03:00:00",4147,"Marena B3",36.06222,-97.21667,329,12.69,19.02
"2023-06-02 04:00:00",4148,"Marena B3",36.06222,-97.21667,329,12.68,17.9
"2023-06-02 05:00:00",4149,"Marena B3",36.06222,-97.21667,329,12.68,16.84
"2023-06-02 06:00:00",4150,"Marena B3",36.06222,-97.21667,329,12.67,16.69
"2023-06-02 07:00:00",4151,"Marena B3",36.06222,-97.21667,329,12.67,17.9
"2023-06-02 08:00:00",4152,"Marena B3",36.06222,-97.21667,329,12.89,21.92
"2023-06-02 09:00:00",4153,"Marena B3",36.06222,-97.21667,329,13.61,25.04
"2023-06-02 10:00:00",4154,"Marena B3",36.06222,-97.21667,329,13.53,31.33
"2023-06-02 11:00:00",4155,"Marena B3",36.06222,-97.21667,329,13.46,34.17
"2023-06-02 12:00:00",4156,"Marena B3",36.06222,-97.21667,329,13.45,34.86
"2023-06-02 13:00:00",4157,"Marena B3",36.06222,-97.21667,329,13.45,34.35
"2023-06-02 14:00:00",4158,"Marena B3",36.06222,-97.21667,329,13.45,34.99
"2023-06-02 15:00:00",4159,"Marena B3",36.06222,-97.21667,329,13.42,36.07
"2023-06-02 16:00:00",4160,"Marena B3",36.06222,-97.21667,329,13.42,36.71
"2023-06-02 17:00:00",4161,"Marena B3",36.06222,-97.21667,329,13.42,37.23
"2023-06-02 18:00:00",4162,"Marena B3",36.06222,-97.21667,329,13.41,32.65
"2023-06-02 19:00:00",4163,"Marena B3",36.06222,-97.21667,329,13.15,26.65
"2023-06-02 20:00:00",4164,"Marena B3",36.06222,-97.21667,329,13.05,20.84
"2023-06-02 21:00:00",4165,"Marena B3",36.06222,-97.21667,329,12.9,18.7
"2023-06-02 22:00:00",4166,"Marena B3",36.06222,-97.21667,329,12.79,18.1
"2023-06-02 23:00:00",4167,"Marena B3",36.06222,-97.21667,329,12.72,18.05
"2023-06-03 00:00:00",4168,"Marena B3",36.06222,-97.21667,329,12.68,17.76
"2023-06-03 01:00:00",4169,"Marena B3",36.06222,-97.21667,329,12.66,17.68
"2023-06-03 02:00:00",4170,"Marena B3",36.06222,-97.21667,329,12.65,17.36
"2023-06-03 03:00:00",4171,"Marena B3",36.06222,-97.21667,329,12.65,16.65
"2023-06-03 04:00:00",4172,"Marena B3",36.06222,-97.21667,329,12.65,17.24
"2023-06-03 05:00:00",4173,"Marena B3",36.06222,-97.21667,329,12.65,16.89
"2023-06-03 06:00:00",4174,"Marena B3",36.06222,-97.21667,329,12.65,16.78
"2023-06-03 07:00:00",4175,"Marena B3",36.06222,-97.21667,329,12.65,17.19
"2023-06-03 08:00:00",4176,"Marena B3",36.06222,-97.21667,329,12.77,18.18
"2023-06-03 09:00:00",4177,"Marena B3",36.06222,-97.21667,329,13.57,21.02
"2023-06-03 10:00:00",4178,"Marena B3",36.06222,-97.21667,329,13.64,24.37
"2023-06-03 11:00:00",4179,"Marena B3",36.06222,-97.21667,329,13.61,26.38
"2023-06-03 12:00:00",4180,"Marena B3",36.06222,-97.21667,329,13.56,28.46
"2023-06-03 13:00:00",4181,"Marena B3",36.06222,-97.21667,329,13.56,27.86
"2023-06-03 14:00:00",4182,"Marena B3",36.06222,-97.21667,329,13.53,30.04
"2023-06-03 15:00:00",4183,"Marena B3",36.06222,-97.21667,329,13.51,32.54
"2023-06-03 16:00:00",4184,"Marena B3",36.06222,-97.21667,329,13.41,34.62
"2023-06-03 17:00:00",4185,"Marena B3",36.06222,-97.21667,329,13.45,34.61
"2023-06-03 18:00:00",4186,"Marena B3",36.06222,-97.21667,329,13.1,31.63
"2023-06-03 19:00:00",4187,"Marena B3",36.06222,-97.21667,329,12.99,30.14
"2023-06-03 20:00:00",4188,"Marena B3",36.06222,-97.21667,329,12.92,26.02
"2023-06-03 21:00:00",4189,"Marena B3",36.06222,-97.21667,329,12.8,21.85
"2023-06-03 22:00:00",4190,"Marena B3",36.06222,-97.21667,329,12.72,19.5
"2023-06-03 23:00:00",4191,"Marena B3",36.06222,-97.21667,329,12.69,18.31
"2023-06-04 00:00:00",4192,"Marena B3",36.06222,-97.21667,329,12.67,16.67
"2023-06-04 01:00:00",4193,"Marena B3",36.06222,-97.21667,329,12.66,15.83
"2023-06-04 02:00:00",4194,"Marena B3",36.06222,-97.21667,329,12.64,16.14
"2023-06-04 03:00:00",4195,"Marena B3",36.06222,-97.21667,329,12.64,16.99
"2023-06-04 04:00:00",4196,"Marena B3",36.06222,-97.21667,329,12.64,16.97
"2023-06-04 05:00:00",4197,"Marena B3",36.06222,-97.21667,329,12.64,16.9
"2023-06-04 06:00:00",4198,"Marena B3",36.06222,-97.21667,329,12.64,16.69
"2023-06-04 07:00:00",4199,"Marena B3",36.06222,-97.21667,329,12.64,16.88
"2023-06-04 08:00:00",4200,"Marena B3",36.06222,-97.21667,329,12.82,18.95
"2023-06-04 09:00:00",4201,"Marena B3",36.06222,-97.21667,329,13.24,21.24
"2023-06-04 10:00:00",4202,"Marena B3",36.06222,-97.21667,329,12.97,23.5
"2023-06-04 11:00:00",4203,"Marena B3",36.06222,-97.21667,329,12.75,22.63
"2023-06-04 12:00:00",4204,"Marena B3",36.06222,-97.21667,329,12.67,24.93
"2023-06-04 13:00:00",4205,"Marena B3",36.06222,-97.21667,329,12.75,26.19
"2023-06-04 14:00:00",4206,"Marena B3",36.06222,-97.21667,329,13.58,27.95
"2023-06-04 15:00:00",4207,"Marena B3",36.06222,-97.21667,329,13.5,32.4
"2023-06-04 16:00:00",4208,"Marena B3",36.06222,-97.21667,329,13.42,36.67
"2023-06-04 17:00:00",4209,"Marena B3",36.06222,-97.21667,329,13.42,35.02
"2023-06-04 18:00:00",4210,"Marena B3",36.06222,-97.21667,329,13.41,33.84
"2023-06-04 19:00:00",4211,"Marena B3",36.06222,-97.21667,329,13.2,32.16
"2023-06-04 20:00:00",4212,"Marena B3",36.06222,-97.21667,329,13.06,27.96
