"TOA5","CR300-23667","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_3.CR300","28349","Table_Thetaprobe"
"2022-12-06 10:00:00",1465,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 11:00:00",1466,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 12:00:00",1467,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 13:00:00",1468,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 14:00:00",1469,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 15:00:00",1470,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 16:00:00",1471,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 17:00:00",1472,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 18:00:00",1473,"Site 1",39.10236,-96.60097,335,0.279,0.35,0.386
"2022-12-06 19:00:00",1474,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 20:00:00",1475,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-06 21:00:00",1476,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-06 22:00:00",1477,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-06 23:00:00",1478,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-07 00:00:00",1479,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-07 01:00:00",1480,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-07 02:00:00",1481,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 03:00:00",1482,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 04:00:00",1483,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 05:00:00",1484,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 06:00:00",1485,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 07:00:00",1486,"Site 1",39.10236,-96.60097,335,0.276,0.349,0.386
"2022-12-07 08:00:00",1487,"Site 1",39.10236,-96.60097,335,0.276,0.349,0.386
"2022-12-07 09:00:00",1488,"Site 1",39.10236,-96.60097,335,0.276,0.349,0.386
"2022-12-07 10:00:00",1489,"Site 1",39.10236,-96.60097,335,0.276,0.349,0.386
"2022-12-07 11:00:00",1490,"Site 1",39.10236,-96.60097,335,0.276,0.349,0.386
"2022-12-07 12:00:00",1491,"Site 1",39.10236,-96.60097,335,0.276,0.349,0.386
"2022-12-07 13:00:00",1492,"Site 1",39.10236,-96.60097,335,0.277,0.349,0.386
"2022-12-07 14:00:00",1493,"Site 1",39.10236,-96.60097,335,0.277,0.349,0.386
"2022-12-07 15:00:00",1494,"Site 1",39.10236,-96.60097,335,0.278,0.349,0.386
"2022-12-07 16:00:00",1495,"Site 1",39.10236,-96.60097,335,0.278,0.349,0.386
"2022-12-07 17:00:00",1496,"Site 1",39.10236,-96.60097,335,0.278,0.35,0.386
"2022-12-07 18:00:00",1497,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-07 19:00:00",1498,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-07 20:00:00",1499,"Site 1",39.10236,-96.60097,335,0.277,0.35,0.386
"2022-12-07 21:00:00",1500,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 22:00:00",1501,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-07 23:00:00",1502,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 00:00:00",1503,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 01:00:00",1504,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 02:00:00",1505,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 03:00:00",1506,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-08 04:00:00",1507,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-08 05:00:00",1508,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-08 06:00:00",1509,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-08 07:00:00",1510,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-08 08:00:00",1511,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 09:00:00",1512,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 10:00:00",1513,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 11:00:00",1514,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 12:00:00",1515,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 13:00:00",1516,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 14:00:00",1517,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 15:00:00",1518,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 16:00:00",1519,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 17:00:00",1520,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 18:00:00",1521,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 19:00:00",1522,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 20:00:00",1523,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 21:00:00",1524,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 22:00:00",1525,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-08 23:00:00",1526,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-09 00:00:00",1527,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
"2022-12-09 01:00:00",1528,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 02:00:00",1529,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 03:00:00",1530,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 04:00:00",1531,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 05:00:00",1532,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 06:00:00",1533,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 07:00:00",1534,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-09 08:00:00",1535,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-09 09:00:00",1536,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-09 10:00:00",1537,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-09 11:00:00",1538,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-09 12:00:00",1539,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-09 13:00:00",1540,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 14:00:00",1541,"Site 1",39.10236,-96.60097,335,0.275,0.349,0.386
"2022-12-09 15:00:00",1542,"Site 1",39.10236,-96.60097,335,0.275,0.349,0.386
"2022-12-09 16:00:00",1543,"Site 1",39.10236,-96.60097,335,0.275,0.349,0.386
"2022-12-09 17:00:00",1544,"Site 1",39.10236,-96.60097,335,0.275,0.349,0.386
"2022-12-09 18:00:00",1545,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 19:00:00",1546,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 20:00:00",1547,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 21:00:00",1548,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 22:00:00",1549,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-09 23:00:00",1550,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-10 00:00:00",1551,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-10 01:00:00",1552,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-10 02:00:00",1553,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-10 03:00:00",1554,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-10 04:00:00",1555,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-10 05:00:00",1556,"Site 1",39.10236,-96.60097,335,0.274,0.35,0.386
"2022-12-10 06:00:00",1557,"Site 1",39.10236,-96.60097,335,0.274,0.349,0.386
"2022-12-10 07:00:00",1558,"Site 1",39.10236,-96.60097,335,0.274,0.349,0.386
"2022-12-10 08:00:00",1559,"Site 1",39.10236,-96.60097,335,0.274,0.349,0.386
"2022-12-10 09:00:00",1560,"Site 1",39.10236,-96.60097,335,0.274,0.349,0.386
"2022-12-10 10:00:00",1561,"Site 1",39.10236,-96.60097,335,0.274,0.349,0.386
"2022-12-10 11:00:00",1562,"Site 1",39.10236,-96.60097,335,0.275,0.349,0.386
"2022-12-10 12:00:00",1563,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-10 13:00:00",1564,"Site 1",39.10236,-96.60097,335,0.275,0.35,0.386
"2022-12-10 14:00:00",1565,"Site 1",39.10236,-96.60097,335,0.276,0.35,0.386
